,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,56.13002222222222,60.0718,54.7468,60.28848888888889,56.569655555555556,54.70647777777778,56.94823333333333,61.17032222222221,61.395799999999994,62.03198888888888,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222,60.12722222222222
75,49.530111111111104,50.1411,50.9549,51.8342111111111,52.39984444444444,54.47718888888889,54.04635555555556,54.95465555555556,55.692877777777774,56.61752222222222,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444,56.94884444444444
76,61.87831111111112,58.77675555555556,61.3932888888889,62.04206666666667,66.07962222222221,62.48300000000001,63.0398,63.51725555555557,66.37062222222224,67.96423333333333,67.01563333333334,64.94708888888889,64.94708888888889,64.94708888888889,64.94708888888889,64.94708888888889,64.94708888888889,64.94708888888889,64.94708888888889,64.94708888888889,64.94708888888889,64.94708888888889,64.94708888888889,64.94708888888889,64.94708888888889
77,48.98966666666667,49.11815555555556,49.07658888888889,49.10306666666666,49.14966666666667,49.332322222222224,49.30585555555555,49.647277777777774,49.69766666666666,49.698899999999995,49.88283333333334,49.86017777777778,50.03778888888888,50.06677777777778,50.040311111111116,50.09195555555556,50.09195555555556,50.09195555555556,50.09195555555556,50.09195555555556,50.09195555555556,50.09195555555556,50.09195555555556,50.09195555555556,50.09195555555556
78,50.80498888888889,50.25699999999999,55.28723333333334,59.42429999999999,58.87124444444445,54.777011111111115,51.25221111111111,52.9655,55.030233333333335,54.59688888888889,60.41446666666666,59.372644444444454,59.88663333333334,59.88663333333334,59.88663333333334,59.88663333333334,59.88663333333334,59.88663333333334,59.88663333333334,59.88663333333334,59.88663333333334,59.88663333333334,59.88663333333334,59.88663333333334,59.88663333333334
79,53.72261111111111,53.3346,49.46586666666667,57.72864444444445,53.02846666666667,44.68757777777778,56.91864444444445,50.76089999999999,53.64322222222222,50.200288888888885,58.91785555555556,55.5669,55.5228,55.5228,55.5228,55.5228,55.5228,55.5228,55.5228,55.5228,55.5228,55.5228,55.5228,55.5228,55.5228
80,51.39328888888889,53.599155555555555,54.9344888888889,51.7347,52.614022222222225,53.76542222222222,56.23582222222222,54.63843333333333,54.85134444444444,54.97354444444445,55.27841111111112,56.015366666666665,56.015366666666665,56.015366666666665,56.015366666666665,56.015366666666665,56.015366666666665,56.015366666666665,56.015366666666665,56.015366666666665,56.015366666666665,56.015366666666665,56.015366666666665,56.015366666666665,56.015366666666665
81,47.631655555555554,46.545722222222224,47.425044444444445,50.82514444444445,51.922399999999996,50.905766666666665,51.01284444444444,49.2920111111111,51.220711111111115,50.10077777777778,52.90123333333333,50.360288888888896,50.04913333333334,49.87274444444444,49.87274444444444,49.87274444444444,49.87274444444444,49.87274444444444,49.87274444444444,49.87274444444444,49.87274444444444,49.87274444444444,49.87274444444444,49.87274444444444,49.87274444444444
82,49.40791111111111,51.30385555555555,54.319722222222225,47.86595555555556,49.16477777777777,47.56613333333333,51.92492222222222,47.976822222222225,50.09448888888889,53.56640000000001,56.68053333333333,48.65078888888889,50.23180000000001,50.23180000000001,50.23180000000001,50.23180000000001,50.23180000000001,50.23180000000001,50.23180000000001,50.23180000000001,50.23180000000001,50.23180000000001,50.23180000000001,50.23180000000001,50.23180000000001
83,55.09321111111111,57.94406666666666,56.91609999999999,62.56991111111112,59.68127777777777,63.74526666666668,66.95516666666667,64.77577777777778,65.47618888888888,64.18368888888888,66.87327777777777,65.7482888888889,64.5804888888889,64.5804888888889,64.5804888888889,64.5804888888889,64.5804888888889,64.5804888888889,64.5804888888889,64.5804888888889,64.5804888888889,64.5804888888889,64.5804888888889,64.5804888888889,64.5804888888889
